title,videolink,like,timespan,userlink,username,uploadtime
有网友问了两年了。吃花生米升糖吗？马上试试～#花生米 #孕妇 #控糖 #控糖指数,https://www.douyin.com/video/6982475251816975656,899,0:15,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,5月前
蛋挞升糖指数测试#升糖指数,https://www.douyin.com/video/6967547803048480041,131,0:13,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,6月前
茶叶蛋吃了升糖吗？#升糖指数,https://www.douyin.com/video/6969174842813828393,2240,0:13,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,6月前
大米饭升糖测试#升糖指数,https://www.douyin.com/video/6969558030971129103,914,0:13,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,6月前
拉面升糖情况测试 #升糖指数  #拉面,https://www.douyin.com/video/6970594597324082446,656,0:14,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,6月前
有网友问。吃馒头升糖吗？马上试试#控糖 #升糖指数 #馒头 @DOU+小助手,https://www.douyin.com/video/6971991359255301416,2.0w,0:15,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,6月前
有网友问。吃饺子升糖吗？马上试试#控糖 #控糖饮食 #升糖指数,https://www.douyin.com/video/6972451625554267427,804,0:12,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,6月前
有网友问。吃葡萄升糖吗？马上试试#控糖饮食 #减肥 #葡萄 #高血糖 #升糖指数,https://www.douyin.com/video/6973932759362391331,518,0:14,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,7月前
有网友问了两年了。吃龙眼升糖吗？来测测看！,https://www.douyin.com/video/6989528423471402254,239,0:15,https://www.douyin.com/user/MS4wLjABAAAAhEKhn1YkvKPUNM8gY-65VnI3w3qUdLaquYBY3rPVSW5ErzbSuTxBAzb26uy5GQf5,测糖行动派,5月前
有网友问。木糖醇口香糖升糖吗？来试试#测糖 #减脂,https://www.douyin.com/video/6968763754683043102,330,0:08,https://www.douyin.com/user/MS4wLjABAAAAhEKhn1YkvKPUNM8gY-65VnI3w3qUdLaquYBY3rPVSW5ErzbSuTxBAzb26uy5GQf5,测糖行动派,7月前
有网友问了2年。吃枇杷会升糖吗？来测测看！  #控糖 #减肥 #枇杷,https://www.douyin.com/video/6965830747399720223,356,0:14,https://www.douyin.com/user/MS4wLjABAAAAhEKhn1YkvKPUNM8gY-65VnI3w3qUdLaquYBY3rPVSW5ErzbSuTxBAzb26uy5GQf5,测糖行动派,7月前
有网友问了2年了。荔枝升不升糖？来试试,https://www.douyin.com/video/6972853973799669023,2417,0:12,https://www.douyin.com/user/MS4wLjABAAAAhEKhn1YkvKPUNM8gY-65VnI3w3qUdLaquYBY3rPVSW5ErzbSuTxBAzb26uy5GQf5,测糖行动派,7月前
有20W网友问。梦龙雪糕吃了升糖吗？来试试#雪糕  #控糖,https://www.douyin.com/video/6962064893335850277,3.7w,0:10,https://www.douyin.com/user/MS4wLjABAAAAhEKhn1YkvKPUNM8gY-65VnI3w3qUdLaquYBY3rPVSW5ErzbSuTxBAzb26uy5GQf5,测糖行动派,7月前
有20W网友问。草莓吃了升糖吗？来试试#控糖,https://www.douyin.com/video/6962093636863446285,399,0:12,https://www.douyin.com/user/MS4wLjABAAAAhEKhn1YkvKPUNM8gY-65VnI3w3qUdLaquYBY3rPVSW5ErzbSuTxBAzb26uy5GQf5,测糖行动派,8月前
有20W网友问。豆浆喝了升糖吗？来试试 #控糖 #豆浆 #减脂,https://www.douyin.com/video/6959514930278075656,663,0:11,https://www.douyin.com/user/MS4wLjABAAAAhEKhn1YkvKPUNM8gY-65VnI3w3qUdLaquYBY3rPVSW5ErzbSuTxBAzb26uy5GQf5,测糖行动派,8月前
有嘴馋的20W网友问。吃榴莲升糖吗？来试试#榴莲 #减脂 #控糖,https://www.douyin.com/video/6956199065172364551,877,0:11,https://www.douyin.com/user/MS4wLjABAAAAhEKhn1YkvKPUNM8gY-65VnI3w3qUdLaquYBY3rPVSW5ErzbSuTxBAzb26uy5GQf5,测糖行动派,8月前
有20W网友问。吃橘子升糖吗？来试试#测糖 #减脂 #控糖 #橘子,https://www.douyin.com/video/6953596887521971469,2501,0:12,https://www.douyin.com/user/MS4wLjABAAAAhEKhn1YkvKPUNM8gY-65VnI3w3qUdLaquYBY3rPVSW5ErzbSuTxBAzb26uy5GQf5,测糖行动派,8月前
有20W网友问。吃芒果升糖吗？来试试,https://www.douyin.com/video/6953591160313105671,3291,0:12,https://www.douyin.com/user/MS4wLjABAAAAhEKhn1YkvKPUNM8gY-65VnI3w3qUdLaquYBY3rPVSW5ErzbSuTxBAzb26uy5GQf5,测糖行动派,8月前
有20W不死心的网友问。啤酒喝了升糖吗？来试试#啤酒 #减脂 #控糖,https://www.douyin.com/video/6953590809195269407,7483,0:16,https://www.douyin.com/user/MS4wLjABAAAAhEKhn1YkvKPUNM8gY-65VnI3w3qUdLaquYBY3rPVSW5ErzbSuTxBAzb26uy5GQf5,测糖行动派,8月前
有20W不死心的网友问。吃火龙果升糖吗？来试试#红心火龙果 #火龙果 #减脂 #控糖,https://www.douyin.com/video/6950538543966047524,736,0:16,https://www.douyin.com/user/MS4wLjABAAAAhEKhn1YkvKPUNM8gY-65VnI3w3qUdLaquYBY3rPVSW5ErzbSuTxBAzb26uy5GQf5,测糖行动派,9月前
有网友问了2年。吃苹果升糖吗？来试试#减肥日常 #减肥 #控糖 #苹果,https://www.douyin.com/video/6949083510082768165,1165,0:14,https://www.douyin.com/user/MS4wLjABAAAAhEKhn1YkvKPUNM8gY-65VnI3w3qUdLaquYBY3rPVSW5ErzbSuTxBAzb26uy5GQf5,测糖行动派,9月前
有30W网友问。香蕉吃了升糖吗？马上试试！#香蕉 #减脂 #控糖,https://www.douyin.com/video/6948619412668763406,1734,0:16,https://www.douyin.com/user/MS4wLjABAAAAhEKhn1YkvKPUNM8gY-65VnI3w3qUdLaquYBY3rPVSW5ErzbSuTxBAzb26uy5GQf5,测糖行动派,9月前
自用血糖仪分享。还挺方便的。不用心疼我的手指#控糖 #减脂,https://www.douyin.com/video/6946156926782704926,6972,0:13,https://www.douyin.com/user/MS4wLjABAAAAhEKhn1YkvKPUNM8gY-65VnI3w3qUdLaquYBY3rPVSW5ErzbSuTxBAzb26uy5GQf5,测糖行动派,9月前
有不死心的20W网友问。吃白米饭升糖吗？来试试#控糖 #减脂 #米饭,https://www.douyin.com/video/6949083262367124767,8881,0:15,https://www.douyin.com/user/MS4wLjABAAAAhEKhn1YkvKPUNM8gY-65VnI3w3qUdLaquYBY3rPVSW5ErzbSuTxBAzb26uy5GQf5,测糖行动派,9月前
血糖高的朋友。这本书一定要看。曾博士强烈推荐,https://www.douyin.com/video/7019246598861507855,1143,0:39,https://www.douyin.com/user/MS4wLjABAAAAoo2vw7gUxQGCuiA7ekXsJRydajs3spWwM5ilZypGYUQ,曾博士,2月前
全网寻求骨髓捐献者#A型 上面的数据你对上吗？@徐永凤 老表的老公急需帮助,https://www.douyin.com/video/6988667013531028743,88,0:10,https://www.douyin.com/user/MS4wLjABAAAA9uDIN76xxL3xpnTgYyr5fPBsyha47ycivIqa1Weh3fc,曾好,5月前
居家控糖真的那么难吗？听听营养师怎么说 #进口血糖仪 #健康,https://www.douyin.com/video/6972479924020055327,2805,1:26,https://www.douyin.com/user/MS4wLjABAAAANr1Z5Yc0Z_vRuoD7nv7uEl2ifg3hyvTn05amgsB-PQ8,曾老师揭秘营养,7月前
吃得少却容易胖。多半是这个原因#健康 #争渡健康,https://www.douyin.com/video/6938737027017985294,2446,0:47,https://www.douyin.com/user/MS4wLjABAAAANr1Z5Yc0Z_vRuoD7nv7uEl2ifg3hyvTn05amgsB-PQ8,曾老师揭秘营养,9月前
血糖真的会影响健康么？（下）#糖尿病 #控糖 #健康科普,https://www.douyin.com/video/6944951013946166569,519,0:40,https://www.douyin.com/user/MS4wLjABAAAARq25m-ELNZ6n9JqzpBvDiqDsJyFPxqJFPZVqT5Il-PDthBlI1-AGkyy2iDnVnfX6,曾天舒,8月前
这些调味料#糖尿病 一定要注意了#控糖 #医学科普,https://www.douyin.com/video/6944951302757666048,571,0:35,https://www.douyin.com/user/MS4wLjABAAAARq25m-ELNZ6n9JqzpBvDiqDsJyFPxqJFPZVqT5Il-PDthBlI1-AGkyy2iDnVnfX6,曾天舒,8月前
#糖尿病 一定要注意少吃这些调味料。这样才能保持良好状态#控糖 #医学科普,https://www.douyin.com/video/6944951627099016448,538,0:38,https://www.douyin.com/user/MS4wLjABAAAARq25m-ELNZ6n9JqzpBvDiqDsJyFPxqJFPZVqT5Il-PDthBlI1-AGkyy2iDnVnfX6,曾天舒,8月前
#糖尿病 如何降糖降脂？#健康科普 #医学科普,https://www.douyin.com/video/6949001608554384675,443,0:43,https://www.douyin.com/user/MS4wLjABAAAARq25m-ELNZ6n9JqzpBvDiqDsJyFPxqJFPZVqT5Il-PDthBlI1-AGkyy2iDnVnfX6,曾天舒,8月前
#糖尿病 什么时候可以不吃药了？#健康科普 #医学科普,https://www.douyin.com/video/6949002821345758479,543,0:43,https://www.douyin.com/user/MS4wLjABAAAARq25m-ELNZ6n9JqzpBvDiqDsJyFPxqJFPZVqT5Il-PDthBlI1-AGkyy2iDnVnfX6,曾天舒,8月前
#糖尿病 什么时候需要用到#胰岛素？#健康科普 #医学科普,https://www.douyin.com/video/6949002140828437760,442,0:39,https://www.douyin.com/user/MS4wLjABAAAARq25m-ELNZ6n9JqzpBvDiqDsJyFPxqJFPZVqT5Il-PDthBlI1-AGkyy2iDnVnfX6,曾天舒,9月前
提前做好这些检查会让你远离#糖尿病 哦#医学科普 #健康科普,https://www.douyin.com/video/6944951982771735842,523,0:41,https://www.douyin.com/user/MS4wLjABAAAARq25m-ELNZ6n9JqzpBvDiqDsJyFPxqJFPZVqT5Il-PDthBlI1-AGkyy2iDnVnfX6,曾天舒,9月前
#糖尿病 过节期间需要注意哪些？#健康科普 #医学科普,https://www.douyin.com/video/6949003280211135785,556,0:46,https://www.douyin.com/user/MS4wLjABAAAARq25m-ELNZ6n9JqzpBvDiqDsJyFPxqJFPZVqT5Il-PDthBlI1-AGkyy2iDnVnfX6,曾天舒,9月前
血糖真的会影响健康么？#糖尿病 #控糖 #健康科普,https://www.douyin.com/video/6944950189539003663,598,0:36,https://www.douyin.com/user/MS4wLjABAAAARq25m-ELNZ6n9JqzpBvDiqDsJyFPxqJFPZVqT5Il-PDthBlI1-AGkyy2iDnVnfX6,曾天舒,9月前
做好这些检查让你远离#糖尿病 #医学科普 #健康科普,https://www.douyin.com/video/6944952139789733160,609,0:53,https://www.douyin.com/user/MS4wLjABAAAARq25m-ELNZ6n9JqzpBvDiqDsJyFPxqJFPZVqT5Il-PDthBlI1-AGkyy2iDnVnfX6,曾天舒,9月前
如果你有相关的问题。请把你的问题发给我。我会一一回复大家#胃炎 #中医 ,https://www.douyin.com/video/7018118941448899843,1685,1:04,https://www.douyin.com/user/MS4wLjABAAAAU9OAtrFY5GdYH4Trr2ERYwC0FmyDydp5JSo5en-iyds6oFwmeoKtnSQ5LA_SVvQC,曾主任讲胃病,2月前
#减肥 减肥也许可以从了解Z肪开始。你知道Z肪是什么颜色吗？#涨知识 #脂肪 ,https://www.douyin.com/video/7006613437212101924,137,0:53,https://www.douyin.com/user/MS4wLjABAAAA5Ct1uOVW_j75djML8hIGm8LazJtx5Z9d_D2mYYpYHxk,察颜观色的文学长,3月前
比水更补水。快速补充能量。运动来一瓶。真的爽#葡萄糖补水液 #运动饮料 #一百种美食过夏天,https://www.douyin.com/video/6995760153324719368,27,0:09,https://www.douyin.com/user/MS4wLjABAAAAPX8coeKair_RXqut5H8SwMCe5C14_cH-RYSgZLfmCabeYqwseNUMHBVSNcULymOO,茶茶日记,5月前
噬菌体。38亿年的魔王。能否成为拯救人类的希望？ #病毒  #新冠 ,https://www.douyin.com/video/6953378460618296608,140,10:58,https://www.douyin.com/user/MS4wLjABAAAAia_LXyz__wn5T0Mn7jG61wuBRQThjrDYQ1wC7zBCCvc,茶陵老鸣,8月前
红糖白糖葡萄糖99%的人都用错了#农业 #种植 #三农 #增产增收 #柴火妞妞科学种田 ,https://www.douyin.com/video/7017288054540930344,811,0:35,https://www.douyin.com/user/MS4wLjABAAAA_s2oSNZsNTRwJjZoL1WzPmfOktqXtEyViExykxAmDuQ,柴火妞妞—科学种田,2月前
狗狗胰腺炎怎么治疗？#萌宠 #狗狗,https://www.douyin.com/video/6954553519978319134,131,0:47,https://www.douyin.com/user/MS4wLjABAAAAPGAOfBoNjKLscfln3UBqECYq9XXpBf38POcNJM653Do,馋不腻猫粮狗粮,7月前
妊娠期糖妈妈。常会有这样几个特征！#怀孕 #孕期 @北方名医,https://www.douyin.com/video/7013281939327028521,372,0:31,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,3月前
胰岛素抵抗。但X糖正常。这样的孕妈该咋办？#孕期 #怀孕 #妊娠期糖尿病 @北方名医,https://www.douyin.com/video/7000937985675955497,281,0:21,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,4月前
孕妈的体重啥时候开始会逐渐增加？#怀孕#孕期知识 #孕期体重 @北方名医,https://www.douyin.com/video/6996113100311235855,409,0:13,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,4月前
早孕期空腹X糖稍高。孕妈该咋做？#怀孕 #孕期 #妊娠期糖尿病 @北方名医,https://www.douyin.com/video/6997585952487050496,557,0:36,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,4月前
糖控的好体重却不增反降。孕妈该怎么办？#怀孕 #孕期知识 #妊娠期糖尿病 @北方名医,https://www.douyin.com/video/6997226420825017635,483,0:36,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,4月前
同是妊娠期“糖”妈。治疗方案未必相同！#怀孕 #妊娠期糖尿病 #孕期 @北方名医,https://www.douyin.com/video/6989085092870196520,1092,0:25,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,5月前
妊娠期糖尿病产后能母乳喂养吗？#怀孕 #孕期 @北方名医,https://www.douyin.com/video/6979050080766610728,435,0:11,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,5月前
孕妈有糖尿病或者高血压。一定需要剖宫产吗？#孕期 #怀孕 @北方名医,https://www.douyin.com/video/6979796252007419136,253,0:28,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,5月前
孕妈有些问题真得需要复查！#怀孕 #孕期 @北方名医,https://www.douyin.com/video/6967933720707779881,380,0:49,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,6月前
糖妈妈可不可以不用每天扎手指头？#妊娠期糖尿病 #怀孕 @北方名医,https://www.douyin.com/video/6968635776347245858,233,0:38,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,6月前
为啥孕妈的控糖标准会略有出入？#怀孕 #孕期 @北方名医,https://www.douyin.com/video/6969029165454593280,2033,0:29,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,6月前
这种情况X糖控制可以略微宽松！#孕期 #怀孕 @北方名医,https://www.douyin.com/video/6968359505180626191,190,0:36,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,7月前
糖耐餐后两小时快超过7.8问题大吗？#孕期 #怀孕 @北方名医,https://www.douyin.com/video/6965340180345621800,630,0:18,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,7月前
妊娠期间得的糖尿病。生完宝宝就能好吗？  #怀孕  #妊娠期糖尿病  #孕期  @北方名医,https://www.douyin.com/video/6956015325381004581,168,0:39,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,7月前
妊娠后期为啥血糖突然升高？管还是不管？#怀孕 #孕期 #@北方名医,https://www.douyin.com/video/6959876952517889315,225,0:49,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,8月前
面诊有多重要。听一听就明白了！#孕期 #怀孕 @北方名医,https://www.douyin.com/video/6961701102219808034,443,0:44,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,8月前
糖妈妈控糖。要向这个目标努力！ #怀孕  #孕期  #医学科普  @北方名医,https://www.douyin.com/video/6940029485672713486,732,0:39,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,8月前
孕期宫颈的这扇门关好了吗？ #怀孕  #孕期  #医学科普  @北方名医,https://www.douyin.com/video/6944120534066122015,270,1:03,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,8月前
哪些因素容易导致胎膜早破？ #怀孕  #医学科普  #孕期  @北方名医,https://www.douyin.com/video/6944501755371588871,306,0:46,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,8月前
想要控糖。甜的食物就不能吃了吗？ #怀孕  #孕期知识  #控糖  ##孕期知识,https://www.douyin.com/video/6949715301265067278,8081,0:30,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,8月前
部分食物水果升糖指数排行！孕妈赶紧收藏！ #怀孕  #控糖  #孕期知识  #高血糖  @北方名医,https://www.douyin.com/video/6950070227052825863,1573,0:22,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,8月前
生二胎还需要糖耐检查吗。孕妈看过来！#医学科普 #关爱女性健康 #怀孕 ,https://www.douyin.com/video/6980255313379249445,635,0:36,https://www.douyin.com/user/MS4wLjABAAAA_azoyhpxKTpToiPXpAKZsy726F00JaBLqMzNHBTR63E4_o5AlyfTAsl-669nRI-m,产科巍巍姐,5月前
孕妈注意了：不停的口渴饥饿。小心是它在作怪！#关爱女性健康 #医学科普 #怀孕,https://www.douyin.com/video/6965034220775361800,1803,0:59,https://www.douyin.com/user/MS4wLjABAAAA_azoyhpxKTpToiPXpAKZsy726F00JaBLqMzNHBTR63E4_o5AlyfTAsl-669nRI-m,产科巍巍姐,7月前
孕妈糖耐检查前。这些你必须知道！#医学科普 #关爱女性健康,https://www.douyin.com/video/6973588420417441059,3.7w,0:25,https://www.douyin.com/user/MS4wLjABAAAA_azoyhpxKTpToiPXpAKZsy726F00JaBLqMzNHBTR63E4_o5AlyfTAsl-669nRI-m,产科巍巍姐,7月前
什么是高同型半胱氨酸血症？#女性健康 #怀孕 #好孕 #医学科普,https://www.douyin.com/video/6961653370125962504,113,0:48,https://www.douyin.com/user/MS4wLjABAAAA_azoyhpxKTpToiPXpAKZsy726F00JaBLqMzNHBTR63E4_o5AlyfTAsl-669nRI-m,产科巍巍姐,8月前
控糖艰难、讲究方法。要知道哪些能吃、哪些不能吃@妇产卫士李主任 #医学科普 #怀孕 #控糖,https://www.douyin.com/video/6953425442565066021,485,0:29,https://www.douyin.com/user/MS4wLjABAAAA_azoyhpxKTpToiPXpAKZsy726F00JaBLqMzNHBTR63E4_o5AlyfTAsl-669nRI-m,产科巍巍姐,8月前
抗体高是真的没办法。好不了@范叔聊先心 #怀孕 #孕期 #好孕,https://www.douyin.com/video/6945629690828754183,584,0:20,https://www.douyin.com/user/MS4wLjABAAAA_azoyhpxKTpToiPXpAKZsy726F00JaBLqMzNHBTR63E4_o5AlyfTAsl-669nRI-m,产科巍巍姐,8月前
对于年龄大的孕妈。高危因素要多于年轻孕妈。因此需要特别留心@妇产卫士李主任 #怀孕 #高龄产妇 #医学科普,https://www.douyin.com/video/6949031265987218718,936,0:17,https://www.douyin.com/user/MS4wLjABAAAA_azoyhpxKTpToiPXpAKZsy726F00JaBLqMzNHBTR63E4_o5AlyfTAsl-669nRI-m,产科巍巍姐,8月前
以前也讲过血糖。但近期问的孕妈又多了。再讲一下@范叔聊先心 #怀孕 #孕期 #好孕,https://www.douyin.com/video/6942329004158373127,1820,0:37,https://www.douyin.com/user/MS4wLjABAAAA_azoyhpxKTpToiPXpAKZsy726F00JaBLqMzNHBTR63E4_o5AlyfTAsl-669nRI-m,产科巍巍姐,9月前
孕妈打肝素是有技巧的。注意这些方法哈@范叔聊先心 #怀孕 #孕妈 #孕期,https://www.douyin.com/video/6945375515473628453,2443,0:28,https://www.douyin.com/user/MS4wLjABAAAA_azoyhpxKTpToiPXpAKZsy726F00JaBLqMzNHBTR63E4_o5AlyfTAsl-669nRI-m,产科巍巍姐,9月前
糖耐这个检查。是非常有必要做一下的。它与胖瘦无关@范叔聊先心 #孕期 #怀孕 #糖耐,https://www.douyin.com/video/6946396223490379015,8156,0:20,https://www.douyin.com/user/MS4wLjABAAAA_azoyhpxKTpToiPXpAKZsy726F00JaBLqMzNHBTR63E4_o5AlyfTAsl-669nRI-m,产科巍巍姐,9月前
孕妈准爸。今晚19点直播间等您们哟#直播#了不起的医生,https://www.douyin.com/video/6972752452412034318,347,0:16,https://www.douyin.com/user/MS4wLjABAAAA89UCnoGoO0-EjPEYB4Svd5R6bjyBe5g9erBS1tbGQC8Bd5JPPX04MCr9s2pxSM5_,产科医生蔡雁,6月前
注意！短时间大量饮水。可能会中毒！#科普 ,https://www.douyin.com/video/6981773224447053097,360,0:24,https://www.douyin.com/user/MS4wLjABAAAAu8bOEW-bT5qWR6d0QfPl94iqclFiqEGOl_f28HLiJ3ymYWpirvGXKiNtc7dCZOry,昌吉日报,5月前
常德一医新增6个护理专科门诊,https://www.douyin.com/video/6960547492744154398,181,0:57,https://www.douyin.com/user/MS4wLjABAAAA-ILgo0Og1RCYCs2tv_mrXV4N-WCIW1BYjM_rEe92rII,常德市第一人民医院,7月前
糖尿病的食物疗法#医学科普  #糖尿病,https://www.douyin.com/video/6966019299777547550,7,1:08,https://www.douyin.com/user/MS4wLjABAAAAeZbTKpHIrB3mCmczGV1ZroPcabFITbAWlyD-EW0JFPU,常熟市中医院院长导医,6月前
常文忠,https://www.douyin.com/video/7008432072197033223,15,0:38,https://www.douyin.com/user/MS4wLjABAAAA1_eS0eh4eGol54MjawzCSUo2gTDkCAHraLt19SDNlyQ,常文忠,3月前
胃胀气反酸怎么办？#中医 #胃胀 ,https://www.douyin.com/video/6997209588634324238,716,0:44,https://www.douyin.com/user/MS4wLjABAAAA97dOoon6XegMrLpfGoiG_X6UW7v_ggds-seyxj8I8X6MMgC9z2mZGyz-V7Eu9OG6,肠癌专家魏志军主任,4月前
辟谣！保健品不可以防癌。,https://www.douyin.com/video/6945379315936791821,123,0:26,https://www.douyin.com/user/MS4wLjABAAAA97dOoon6XegMrLpfGoiG_X6UW7v_ggds-seyxj8I8X6MMgC9z2mZGyz-V7Eu9OG6,肠癌专家魏志军主任,8月前
#增重 ,https://www.douyin.com/video/6999866489322884387,306,0:43,https://www.douyin.com/user/MS4wLjABAAAA4alNVWBlp67bFp71krhR-KDwC2T3AMOQDUdIGasdwik,肠来肠往,4月前
#孕中期 #糖耐 据说这是孕期最难熬的检查。没想到我居然一次过了～好运传给你们！,https://www.douyin.com/video/6998192058271812903,9,0:12,https://www.douyin.com/user/MS4wLjABAAAAmgOOLExhmEFruUBJZHjxOlXtOhVRU6oFOrJBGvx_I8c,长不大的小妖精,4月前
这些知识你都了解吗？#涨知识 #健康科普 @抖音小助手,https://www.douyin.com/video/6941899086941392136,1080,0:45,https://www.douyin.com/user/MS4wLjABAAAApXQ4IUw2s03EaomdVPp0xt10KLWO8tPf1PMh7DTgKZpUi_8NTmVdpBIQ_U7alf5u,长春世一堂商贸有限公司,9月前
CGMS连续动态血糖监测系统随时随地查血糖 记者吕映雪 编辑江尚骏,https://www.douyin.com/video/7030774889648770335,8,2:00,https://www.douyin.com/user/MS4wLjABAAAAzx4JpX8L9bJAVwWE8dygZUbv9jlEr6fHlzMmTKVBQXh2q6D1tNz2V9ZoHM0BQkX0,长江网,2月前
#科学养猪 #养猪 这样使用葡萄糖。母猪产仔特别棒！,https://www.douyin.com/video/7003628275671026985,59,2:18,https://www.douyin.com/user/MS4wLjABAAAAbZbWfd2MiGGnLOGiJZHMRZDM_HxPoXWkdtevYbdlGZlyjXFhqCoF6YNfKxKu1F25,长沙绿叶生物科技有限公司郑州分公司,3月前
